shard,split,video_id,mean_flow_magnitude,median_flow_magnitude,p90_flow_magnitude,mean_fb_error,fb_consistency_ratio_pair,mean_warp_error,human_mask_coverage,human_mean_flow_magnitude,human_mean_fb_error,human_fb_consistency_ratio,human_mean_warp_error,pairs
Dataset_Shard_0000000_0099999,train,10gPc7VqgJk,4.541724322140217,2.8791944361291826,11.59819552063942,2.038099874742329,0.7156717859559535,18.16013688623905,0.20830377072704082,7.1421763976849615,2.5788139078766106,0.6073601769040101,23.430314930975438,200
Dataset_Shard_0000000_0099999,train,1ER3kxd2RvQ,2.531768473237753,0.5012982816714794,8.408872378766537,1.311043463330716,0.8244439532570602,13.191892355680466,0.17435168207908164,6.655669845342636,2.5817907432466747,0.5986358237323273,33.702692513465884,200
Dataset_Shard_0000000_0099999,train,1FhZqPfKWjE,2.077503864765167,0.4670635837531881,6.87510446369648,1.0217664302513003,0.8622855487863568,9.016809585690499,0.15264748086734692,5.807331036031246,2.0620526774972676,0.6884197880521978,23.947623249292374,200
Dataset_Shard_0000000_0099999,train,1YmFjGfQGnw,2.989745181798935,0.7144242036342621,9.254335681200027,1.4790868474543095,0.7806651735842499,17.454399577379228,0.21762386399872446,6.93750174164772,2.9206977178156377,0.5571878183064842,34.52337126731872,200
Dataset_Shard_0000000_0099999,train,1cMfYuRTDX4,11.580297957984731,9.68903762312606,21.528263633586466,6.413971473023994,0.34070685490669766,57.57232648476958,0.16676658163265304,10.65261990268249,4.982600200808374,0.3555144397431244,57.09867920465767,200
Dataset_Shard_0000000_0099999,train,1heJXaiMZBw,1.67825503192842,0.9573376291804016,4.540616042464972,0.5707111492007971,0.9070040877412469,8.391582052707673,0.09189732142857142,4.3028321426222105,1.3483789422098198,0.7543108392043958,28.449654594138266,200
Dataset_Shard_0000000_0099999,train,1hla9mZZWKM,4.719525379985571,3.0813467410206794,11.042048627138138,2.0416880367323755,0.7037563155668333,24.453462812900543,0.23668516820790816,7.465917382836341,2.1743254874646665,0.629042792279869,36.2064338350296,200
Dataset_Shard_0000000_0099999,train,1jkQfyIl7Kg,2.0021162153035403,0.5360568079352379,6.426822348833084,0.7512602939037606,0.8862929561265263,13.003398613929749,0.17240991709183676,5.6530193457007405,1.8918195990473032,0.7170860383836434,26.222222958803176,200
Dataset_Shard_0000000_0099999,train,1kyGOkXUEKI,6.051326430877671,2.408326225937344,15.31620674688369,4.861538387669716,0.640225051976288,26.872262923121454,0.1301349250637755,9.950939205987378,5.164710895667086,0.4049859802715377,42.26119893923402,200
Dataset_Shard_0000000_0099999,train,27uEnvzS8O4,7.322041209340096,6.659557288885116,15.148268721103669,2.880873460397124,0.6491843093890453,23.969483704566954,0.2316926419005102,8.799567261055872,1.8270662371479376,0.6848630091819623,32.35567931637634,200
Dataset_Shard_0000000_0099999,train,2KbVOj8YcRw,5.956546361148358,4.172132654581219,13.691823816299438,3.0110397638753055,0.5765009342187125,29.723228548169136,0.31145099250637753,8.39814152121544,3.5891281069815157,0.45932045590219034,40.29970029115677,200
Dataset_Shard_0000000_0099999,train,2ZnT6CqmPoQ,5.08301869481802,3.739126543812454,11.75398754477501,2.158226476572454,0.6802281472127153,23.49229952096939,0.1608188177614796,6.20218200981617,2.468042408749461,0.6052601585843708,31.065752110481263,200
Dataset_Shard_0000000_0099999,train,2aDuMKNR8Z0,2.9426636046171186,0.9876489043515175,8.845489480197429,1.214831572510302,0.8074837391195238,13.886229864954949,0.20357302295918367,6.333413126468659,2.107750485613942,0.6243582785597748,31.71488661289215,200
Dataset_Shard_0000000_0099999,train,2el-ZR4A4D4,2.568112863600254,0.5555376157537103,7.761816004514694,1.321435272693634,0.8178039337088521,9.081565433740616,0.11724150988520408,6.02342284142971,1.9493846525251866,0.6877189195520813,23.42531336545944,200
Dataset_Shard_0000000_0099999,train,3AR1FxFue7c,2.328993353508413,1.0858097430504858,6.3244147425889965,0.8801876523299142,0.8361033051345745,15.817066945433616,0.11640525350765307,3.6808801323361693,1.399508456196636,0.7462975373078509,24.05622135668993,200
Dataset_Shard_0000000_0099999,train,3Cg8-eoNXdY,6.445721937641501,3.4438612378016114,15.509687856137752,4.669019612902775,0.5943839576934561,31.211838122606277,0.17430404974489797,8.9078327601403,4.821059148330241,0.4198194766796364,52.23231760382652,200
Dataset_Shard_0000000_0099999,train,3YwJ5Fzodfk,1.8839532344043255,0.20302089350065217,6.532874616086483,0.8234877319820225,0.8734428408367861,9.931383556723596,0.16953344228316325,5.485808852910996,1.7485987628996371,0.7058189698150672,22.07917257785797,200
Dataset_Shard_0000000_0099999,train,3p5gb_JqO78,5.6480073934793475,3.8192802791111173,12.499754531681537,1.9197705001942813,0.6838717487890636,20.467220240831374,0.21083725286989796,8.86962749361992,3.012623212262988,0.5122647218735618,33.99190299987793,200
Dataset_Shard_0000000_0099999,train,3sty8XW-6FU,4.8911842597408395,3.3872748994620285,11.438727518447413,2.213513508211763,0.6927338272723333,20.885507391706852,0.28382314253826535,6.303647586105544,2.362680324995872,0.6503509488517419,24.820427539985396,200
Dataset_Shard_0000000_0099999,train,3xK6shdTeCs,4.649263968318701,1.6677132792957128,13.234288078546523,2.496623111516237,0.6851265336362811,15.983819690942765,0.25667091836734696,9.50306046783924,3.6939984484761954,0.4678851054467858,32.123084552288056,200
Dataset_Shard_0000000_0099999,train,49dGxeU0X5E,3.987100708782673,2.7256555880699307,9.644009702205658,2.0977962795458733,0.7804780504096847,12.023173651099205,0.15077566964285713,6.5914577850699425,1.6832309158891439,0.7046226436672535,25.552178497314454,200
Dataset_Shard_0000000_0099999,train,4EtAcruEhTI,4.401780637043994,2.451831248329409,10.973368739410471,2.3476148486917374,0.6847526719810813,28.6641400876001,0.1567660833864796,7.512187364600741,3.1435544698989317,0.5407875624661242,40.951969962483275,200
Dataset_Shard_0000000_0099999,train,4FjwzNlLCdU,2.0354482539743186,0.6462651953101158,6.135901735723019,0.9172245770879089,0.8676005626270178,10.9775793248415,0.1308530970982143,4.538641519248485,1.5701670149713756,0.7152770351473262,22.926451375484465,200
Dataset_Shard_0000000_0099999,train,4KfWaQz2Qxg,2.208042368218303,0.9766231658984907,6.578584778308868,1.2107401796244084,0.8542216515821266,11.10181446671486,0.12350037866709183,5.2658768168593815,1.9874302969778364,0.7193335090867192,23.594212966708,200
Dataset_Shard_0000000_0099999,train,4OwtoyYoSKY,5.446981363743544,4.031934576779604,12.44400957763195,2.4507993981800973,0.6700602434317388,24.591343212127686,0.2724236686862245,7.808330207169056,2.5373160368576646,0.637552401500804,29.068324315547944,200
Dataset_Shard_0000000_0099999,train,4ZL5KtH01eQ,3.847753290235996,2.2558610952435627,9.55160587757826,1.6192528136633337,0.7352250024468016,24.174102114140986,0.2344758450255102,6.775768818383804,2.5602947206053797,0.5660265794947265,37.936498308945446,200
Dataset_Shard_0000000_0099999,train,4ciVQzZxNkk,4.487087478339672,1.7019408054417908,12.659506547208876,3.1339109870046378,0.7178340748699735,14.322265002131463,0.19858876753826532,7.959102381791454,3.497953849513724,0.5704119144949871,28.0769877871871,200
Dataset_Shard_0000000_0099999,train,4xuwsEvzX1g,4.191069940328598,2.968635826185346,10.063222620487213,1.5796315884031356,0.7676320234678208,18.58558289051056,0.2367792370854592,6.135000319033861,2.0150058239884676,0.6661623408956767,27.8389388859272,200
Dataset_Shard_0000000_0099999,train,51bXx1vyjBE,4.272275159303099,2.8889844214404,9.426911732181907,2.0750280443381053,0.7257911655712173,22.061654933840035,0.1425246133609694,6.796487374363933,3.107704863397739,0.6092479490157291,34.03825748094823,200
Dataset_Shard_0000000_0099999,train,59_VE9iR-fE,6.722314845919609,5.168151537179947,14.447561883926392,3.450867429971695,0.5218343423917652,31.718238492012023,0.33500707509566324,8.463478317260742,3.7563512682914735,0.412238878663978,38.87102031707764,200
Dataset_Shard_0000000_0099999,train,5GLtwzZw3tc,5.185329684899188,3.9924913458403397,11.906456377585274,2.327710094525246,0.7070300866123951,19.161407671291382,0.2100552056760204,8.46969696318265,3.3440827627244287,0.5683293553980225,30.294216687032023,200
Dataset_Shard_0000000_0099999,train,5HzD-gmSlU0,9.300118650943041,6.422506375014782,21.269217592477798,6.672917526178062,0.6333573743566844,17.98304427266121,0.17637605628188777,8.398772249817847,2.7707363042794166,0.689315617545955,21.824920334815978,200
Dataset_Shard_0000000_0099999,train,5ITYjnz12-Y,4.77104315161705,2.290737534034997,12.722107511758804,2.6023308954760433,0.6979144977105869,22.223677084445953,0.2526352240114796,8.712735663056373,3.1561912932246923,0.5436152464254254,36.6817281460762,200
Dataset_Shard_0000000_0099999,train,5USYVhzhMes,4.270384723171592,3.078604984274134,9.320678137913346,1.779264372533653,0.7285182593900548,22.25124868452549,0.14902114556760204,6.116381863393472,1.5975962363562575,0.6819827801344276,34.52480591340922,200
Dataset_Shard_0000000_0099999,train,5sNeoy5PKug,3.5045235201716425,1.4779420850053429,9.42946074783802,1.853611760623753,0.7611631474966668,17.037938247919083,0.1503921197385204,5.173319053798914,2.3259164291247725,0.6558910915513791,28.191913920640946,200
Dataset_Shard_0000000_0099999,train,5smiMjCVrkg,2.68172054708004,1.1419084517518059,7.226296840310097,1.1928180227801204,0.8367190272885646,15.64324732542038,0.22337213010204082,5.385237849950791,1.9569027488678694,0.711364182058358,30.51135966658592,200
Dataset_Shard_0000000_0099999,train,6KzSnrEFKlU,2.9114630660414695,1.909671024256386,6.402111146003008,1.7817053875327111,0.7887874633237,12.180025016665459,0.08194465481505102,4.682745585888624,1.5655246315896512,0.7307029095616366,26.39033434987068,200
Dataset_Shard_0000000_0099999,train,6QNI1KTP-uA,4.19780968517065,1.9015879851207138,11.378950340747833,2.0103350529819726,0.7264347273307902,17.606647262573244,0.26632682955994896,7.4441164034605025,2.645156184658408,0.5903219247258016,25.941339530944823,200
Dataset_Shard_0000000_0099999,train,6QeMNsQww3A,8.414495990276336,8.062233136892319,13.639931402206422,1.8015398137643934,0.6398767625358611,38.690547199249266,0.1404097576530612,8.241819068789482,2.0589124927669764,0.5896551516486236,48.98722363948822,200
Dataset_Shard_0000000_0099999,train,6mmq34Ib8xg,4.567870018184185,2.681196899660863,10.83204301059246,2.0793679754808547,0.6874631442136868,25.826612467169763,0.2348581991390306,7.651530188322067,2.7859465064108373,0.5432972600698536,36.9170551276207,200
Dataset_Shard_0000000_0099999,train,6oSMlrVPW8w,2.087772616967559,0.47708916119299827,6.253390674591064,1.1065588212758302,0.8546933114616823,8.41086517393589,0.13918337452168367,5.2108754214644435,1.9605113352462649,0.715730419454676,19.330006453990936,200
Dataset_Shard_0000000_0099999,train,6rdUDJMfJQc,3.0369462676346304,1.0134028841275722,8.950695103108883,1.4563982692733406,0.7912453181790937,11.219068139791489,0.20990692761479593,6.803288706066087,2.601705898161745,0.6164856815292304,22.274394067153334,200
Dataset_Shard_0000000_0099999,train,6s1nSHVMZwM,6.1947278059925885,3.8514972573239357,14.751378277353943,3.7121121577802114,0.6055743602099358,25.751295142173767,0.20947853555484694,8.143052959460766,3.730465485714376,0.5100401175675979,37.27960410162807,200
Dataset_Shard_0000000_0099999,train,6ys4etJ1IFg,7.701615621447563,6.84821216315031,14.448135685920715,3.298288953751326,0.5605542290629572,35.38048144221306,0.27287039620535714,8.466138532161713,3.2984918677434325,0.5211347904795121,42.058704645633696,200
Dataset_Shard_0000000_0099999,train,77rVIqWlxNU,1.7475841761380435,0.40507812933064996,5.524817706272006,0.8515811382234096,0.8846576755771927,9.91772395670414,0.0819271165497449,4.777768267355859,1.332956764753908,0.7588428223870218,27.975798597335814,200
Dataset_Shard_0000000_0099999,train,79n77IIyriY,5.119337212853134,2.639403415652341,13.12140492901206,3.304970291852951,0.6635199285339216,26.725090159773828,0.16490842235331635,8.221208216946106,3.4938538068089473,0.5408904274932533,40.334763182965105,200
Dataset_Shard_0000000_0099999,train,7Uke7HVpaeA,4.367895200848579,2.1237278848327694,11.216322538852692,2.332517694681883,0.740032883057057,16.924626265764235,0.27963219467474487,6.975976466536522,2.1050451612472534,0.658696767850795,26.414143257141113,200
Dataset_Shard_0000000_0099999,train,7ZUOn2pZRls,2.316615303531289,0.8834329689852893,6.626602830588817,0.9486186010949313,0.8570990142745734,17.54317060351372,0.16169074856505103,5.001536652818322,1.6786327083408832,0.7534342011314707,24.735818630456926,200
Dataset_Shard_0000000_0099999,train,7erD56xKJaM,8.71301286637783,7.625411494448781,16.072788919210435,4.564454500516876,0.3829075144963126,57.96371319651604,0.19656090561224487,9.386751490980387,4.772916697710753,0.3807375343738898,67.83030091166496,200
Dataset_Shard_0000000_0099999,train,7nFvvB200qQ,3.5687548415362835,1.3842503035778646,9.427765371799468,1.7120855440571905,0.7832253098588973,13.69647238254547,0.27091517857142855,6.473564619412645,2.293204059485579,0.6566967157988738,22.006890854872765,200
Dataset_Shard_0000000_0099999,train,7nYRFn4c0B8,3.98695114582777,2.483509348463267,9.693257639110088,1.7909111582301558,0.7453022908047017,20.517977316379547,0.2184111926020408,6.5500331664085385,2.7005739894881846,0.5782624349727417,31.57547703742981,200
Dataset_Shard_0000000_0099999,train,7tf2BC4mC8s,2.073231652826071,0.10556091918959282,7.074517123103142,1.0595435930415988,0.8609430600755151,10.278706538677216,0.1448877949617347,6.7619372600317,2.417034811228514,0.6402442830453388,22.24408628940582,200
Dataset_Shard_0000000_0099999,train,87ygy8_a7Uk,6.275535515844822,4.172130934167654,13.98071615755558,3.7643687894940374,0.5897799838199235,32.15863307416439,0.29932567362882656,7.313067321777344,3.193052408695221,0.5212877694320893,41.7366681599617,200
Dataset_Shard_0000000_0099999,train,8BgfmtrtmLI,2.435748464092612,0.7861246609315277,7.391152276098728,1.1774481411837041,0.8371990047456924,9.088487108945847,0.11866181042729591,5.537866272926331,1.6302761586382986,0.7282880257172656,19.519642906188963,200
Dataset_Shard_0000000_0099999,train,8Fo-MdmXmBE,8.402275268435478,6.245079507827759,16.734435660839083,4.385845871269703,0.6039974337002291,17.671986784934997,0.15709891183035712,9.420232346057892,1.7946137346699833,0.7220609300347337,21.938316371440887,200
Dataset_Shard_0000000_0099999,train,8efNcdaz4zU,2.1285467365384103,0.4366215480864048,7.1172939705848695,0.9848212746717036,0.8408082769646922,14.339613605737686,0.14990921954719388,6.241786285638809,2.356046312004328,0.6010622866943534,35.89139377832413,200
Dataset_Shard_0000000_0099999,train,8rYV4ViS9U4,2.161287643238902,1.0519960697554052,5.895288911610842,1.0719108514022082,0.8560252596862845,12.697277358770371,0.12513293207908163,4.344684092373354,1.6925853960359383,0.7414995748708413,22.977428710497914,200
Dataset_Shard_0000000_0099999,train,91wTIWNvkCg,2.5751104402542113,0.8893198152352124,7.904500515162945,1.1200817153602838,0.8177144945624931,12.8082076305151,0.19934630102040818,6.454166027307511,2.415309038385749,0.6140741596287866,26.76484400510788,200
Dataset_Shard_0000000_0099999,train,96ChCVGsYPM,2.1728789522498846,0.9464348189905286,6.314178560376167,0.7170313785690814,0.8764193476135498,11.137949407696723,0.17229542012117346,4.877433172930032,1.1420693788910286,0.8013823408922078,27.117671225368976,200
Dataset_Shard_0000000_0099999,train,9AE2GviExXs,5.530834257006645,4.157224908620119,12.426531006097793,2.565480707734823,0.6161964982701567,24.426506230831148,0.20992775430484695,6.825420049428939,2.4989359196275474,0.5975492764723771,28.411113882064818,200
Dataset_Shard_0000000_0099999,train,9MPPZdAWF4U,2.885323571115732,0.46026245864108206,9.0019084623456,2.165205974280834,0.7957078924064287,11.671652089357377,0.09311234454719389,6.565136079788208,3.739079934991896,0.5410540002490241,34.49194569468498,200
Dataset_Shard_0000000_0099999,train,9Tq2xbgsGkM,6.807735082954168,5.825557593014091,13.827482160627842,3.4934535616636277,0.49725322737575794,44.933195152282714,0.21120954241071427,8.238337365090848,3.216727695930749,0.4594166381566587,48.890965257883074,200
Dataset_Shard_0000000_0099999,train,9lVD-SGOSjg,12.26946283042431,9.158311560153962,24.368093061447144,6.645477823391556,0.4725741612698336,39.07644867181778,0.1727067721619898,9.462213313579559,3.820064092874527,0.49151498370318303,41.64016539216041,200
Dataset_Shard_0000000_0099999,train,9oBVaGfsKf4,4.1468874935805795,2.626860438940237,10.131520969197155,1.8675999525096267,0.7312961841160545,21.67088096857071,0.29451749840561225,6.175504474454502,2.2771609539127895,0.6695119889251403,24.022901502400636,200
Dataset_Shard_0000000_0099999,train,9vQKn6w95ow,8.439476488828658,7.927102161794901,15.330998965501784,3.1713679652661084,0.5583855481547328,30.690908474922182,0.20934351084183675,10.216062070429325,3.7000316454842688,0.4898230473015312,38.057063516378406,200
Dataset_Shard_0000000_0099999,train,9yQHxxtlxt4,2.801840967833996,0.6851212942347047,8.7384787607193,1.2953124370239675,0.8256120471931051,12.261595622003078,0.1552001953125,5.529212447106838,1.921191271841526,0.681838546305465,25.30286348938942,200
Dataset_Shard_0000000_0099999,train,A2dimG5cbgc,3.522358412742615,0.9164424501149915,11.278163391500712,2.1737637097015976,0.761419623994754,15.126327778995037,0.17082170758928572,9.836206724643707,5.013141034692526,0.44712419516255525,35.2139955496788,200
Dataset_Shard_0000000_0099999,train,AE1Dd0KPmlw,4.544733688356355,3.24401006905362,9.820381325930358,2.4852943441085515,0.7098905672408928,19.115636560022832,0.13414461096938776,6.4806097430508816,2.7779214855618193,0.624629372564886,28.650984935723244,200
Dataset_Shard_0000000_0099999,train,AG0EifkPvGY,6.184739506840706,5.193171424157917,12.567406450510026,2.9879691066034137,0.5466226155172393,35.127297294139865,0.20577706473214286,6.919150703251362,2.7690056302398443,0.5270178882965244,44.20683825492859,200
Dataset_Shard_0000000_0099999,train,AKC7bYyldHo,1.4202705239783973,0.26721784815192223,4.8554947723075745,0.6792432681214996,0.9138253666768182,6.066601841598749,0.09944246253188777,5.723453675950878,1.940418966326979,0.7381411511244041,16.193508937954903,200
Dataset_Shard_0000000_0099999,train,AOHQ0aYQ4QI,2.4918391734361647,1.201338800447993,6.734306306540966,0.9975610377080738,0.8378188723768174,13.908681512773036,0.09276725924744898,4.853823308497668,1.5120089176855982,0.7518705198452491,26.47840846300125,200
Dataset_Shard_0000000_0099999,train,AQ_qy4s9-58,5.837105470299721,4.083987607397139,13.5369151699543,3.1179951895028353,0.6365425480333137,20.041808196306228,0.25480369100765304,8.762266882473195,3.568538674617794,0.5517112679301082,26.301940197800285,200
Dataset_Shard_0000000_0099999,train,AXEbpZ0lhEM,5.253658502995968,4.009201864562929,11.787025516033173,2.1929025860130786,0.6944203858332759,20.47256018280983,0.20365025111607143,6.278696852922439,2.060788030810654,0.6858066375464875,24.159615428447722,200
Dataset_Shard_0000000_0099999,train,Aw4Vaqqq_Eg,3.133872116021812,1.821984311471897,7.847709106975235,1.571577284252271,0.8030424830299653,15.186301383376122,0.10427694515306123,5.574739396881359,1.94064103159536,0.7032017162927862,28.6004896402359,200
Dataset_Shard_0000000_0099999,train,Aymbap8XcG8,3.793282817080617,2.0315488073509185,9.541168030500412,1.4413382937852293,0.7382977814491555,24.12451470375061,0.24465212452168367,6.753338004797697,2.3782391107454894,0.5804350075567158,38.43594351410866,200
Dataset_Shard_0000000_0099999,train,AzqgcU5_3mo,1.9643322283029556,0.6826748477481306,6.144013226032257,0.7987573478929698,0.8663409324101973,18.970666935443877,0.1376137994260204,5.497878925765399,1.6794349350620177,0.697892824315741,31.68375726662576,200
Dataset_Shard_0000000_0099999,train,B3np71w5K1c,3.544889777600765,2.119491513017565,8.77113096833229,1.4082743339054287,0.7762254298368733,18.787833673357962,0.19152094626913263,6.275476672649384,2.0031870046816764,0.6289771751900111,31.12557127714157,200
Dataset_Shard_0100000_0199999,train,B3np71w5K1c,3.660124913773034,2.6456418416652423,8.011697527290234,1.5359152393555269,0.7792064689198916,16.875331307172893,0.23186533402423468,5.590872301662704,2.208912483474326,0.6559333214461044,23.91341744072124,200
Dataset_Shard_0100000_0199999,train,B5IAda_ZR3Q,5.475656483136118,4.611738289979403,10.779214962534606,2.1917361299938056,0.6809453722554902,29.290858249943703,0.16751733896683674,6.410945156571106,2.0721641929751784,0.6746083182436692,35.377716916664504,200
Dataset_Shard_0100000_0199999,train,BDFwFmaztC0,3.0189450496435164,1.1944987601228059,8.447435736060143,1.244179375320673,0.8138135093904298,12.078677285909652,0.2599009486607143,5.968535453081131,1.7719782489910723,0.6850081232861132,20.963424451351166,200
Dataset_Shard_0100000_0199999,train,BI2jJ2nsUaw,1.6259448178112508,0.21060169915668667,6.051781141459942,0.5345623307069763,0.9011322163152826,10.91967489540577,0.15031877790178572,5.799373128712177,1.5293350686319171,0.708944107087259,28.743361163139344,200
Dataset_Shard_0100000_0199999,train,BaGpiUru22U,3.264946712851524,0.7702778866421431,9.686670700907706,1.8122425463423133,0.7841887264963268,11.696150183975696,0.20060766103316324,6.787475820183754,2.9708818483538924,0.6228667799086767,22.6792327606678,200
Dataset_Shard_0100000_0199999,train,Bdy36xv68Fs,3.694951971620321,1.7610159677453339,9.998961863219739,1.8772666028887033,0.7365034864188931,21.292010316848756,0.155919264190051,5.815558178573847,2.3380358999501913,0.6317864139574418,29.06273721933365,200
Dataset_Shard_0100000_0199999,train,BevoiaUK5ao,2.2336814532056453,1.0355805516475811,6.571557987034321,1.2457860470935702,0.8349801889821835,12.050145772099494,0.1300749362244898,6.0656428748369215,2.5847490608692167,0.6301991859805927,27.49165823459625,200
Dataset_Shard_0100000_0199999,train,C09ZpevuOVk,4.503352579027414,2.647263400554657,11.210649799704552,2.407787940837443,0.6826613571506184,27.13800928592682,0.24824746890943877,5.881412599310279,2.3294669177383183,0.632498804840397,29.605733503103256,200
Dataset_Shard_0100000_0199999,train,C5tgj76oc7E,4.464934909939766,2.65940165322274,11.29441265106201,2.210223674047738,0.6996144530565713,20.074651602506638,0.2330841438137755,7.488674877285957,2.612879242002964,0.560628876311046,34.023298633098605,200
Dataset_Shard_0100000_0199999,train,CIc39aXlHRY,2.9947370010614396,1.2472407010942697,8.45311020553112,1.1349760322459042,0.8176513026452722,18.82653978765011,0.3029683514030612,5.661664826571942,2.263531992584467,0.6601330429275266,21.896128836870194,200
Dataset_Shard_0100000_0199999,train,CNbMProDX_I,0.9515197948366404,0.11316282734274864,3.757982587069273,0.3479656844306737,0.9450028934481712,6.912610200643539,0.10475017936862244,4.033645869195461,0.7939564661867916,0.8547678104529537,21.549690952301024,200
Dataset_Shard_0100000_0199999,train,CRYDNSvrbis,2.28020512200892,0.6942460719682276,6.862893989868462,1.2451716977311298,0.8271477907720123,12.812686983942985,0.12736597177933673,5.237810691706836,2.182431527343579,0.6615420980122731,30.003207775354387,200
Dataset_Shard_0100000_0199999,train,Ccs73enFclU,5.135827230215073,2.713913226844743,13.637679612636566,2.7063948883861304,0.6453882996220401,18.23112231016159,0.29378467793367347,9.268700026273727,3.9827416487038136,0.45762381076179165,28.24096617937088,200
Dataset_Shard_0100000_0199999,train,CiYlq0pHhnM,4.874175517857075,2.20479668261949,12.878774079084396,2.8648694125562906,0.6954541375168252,20.518540869355203,0.18721051897321428,7.189908155202866,3.2116119223088027,0.5698259389991509,33.413426570892334,200
Dataset_Shard_0100000_0199999,train,Cl1w60d8Tqc,4.086274451315403,1.6725156166822126,11.067971002459526,2.5850874663330616,0.7221836317465946,23.033335364460946,0.18172124123086736,7.605287083648145,3.3206237163278276,0.5610172350824348,36.32785920843482,200
Dataset_Shard_0100000_0199999,train,Ctp1DySPKS0,2.013908127099276,0.30138066740706565,6.479479969441891,1.0289925684779881,0.8624490640037679,9.080435115695,0.11225954639668367,5.739282712042332,2.0777841509506105,0.7044898443717394,17.81592669248581,200
Dataset_Shard_0100000_0199999,train,D2q4s2rE0s_,3.9790176589787007,1.667044698819518,11.174783477783203,1.650656736381352,0.7455238135539767,18.518218643665314,0.2172459941007653,8.612855142951013,2.552295337840915,0.578234024694375,33.283208153247834,200
Dataset_Shard_0100000_0199999,train,DN3a8fF6FtU,2.267502045184374,0.7012583495490253,6.327632728815079,1.6008597320690752,0.8663071509314019,9.984660800993442,0.18886798469387756,4.492730329036712,2.057104753712192,0.7780445785002946,16.661614975333215,200
Dataset_Shard_0100000_0199999,train,DOjCrrrGa5s,5.676837576185353,3.228490881058075,13.654647627317463,3.6613003602810203,0.6401663749131594,42.877535497108475,0.19929587850765304,8.034362022267306,3.8817182481550843,0.5016279518011335,50.69936988863163,200
Dataset_Shard_0100000_0199999,train,DXcoe1mtinI,4.447395613789558,2.27070237275213,11.988517010211945,2.30442725174129,0.6859531350640918,19.309563409090043,0.22152144451530614,8.207498650550843,3.1564330577850344,0.5039391778121728,32.179023184776305,200
Dataset_Shard_0100000_0199999,train,DZHdNtwKBMo,2.238203412517905,1.2497909013554453,6.074775286912918,1.0262497309688479,0.8496329066357567,10.04739573419094,0.09456831951530612,5.036557465642691,1.9309109761193395,0.7205731898720958,24.629362120628358,200
Dataset_Shard_0100000_0199999,train,De9wq1vFUVo,3.61286968363449,3.170006414656527,6.760695845931768,1.4375468400190585,0.7536313378000223,23.515180846750738,0.1207876275510204,4.881744303181767,1.5842678972939028,0.7108956937662353,31.52127404987812,200
Dataset_Shard_0100000_0199999,train,DhitzRyJg4k,6.009515312174335,3.439258402949199,15.270238890908658,3.772430436507566,0.6116736309640042,25.651000548899173,0.21097755899234694,8.700476075005717,4.196158815074013,0.47654182559590097,34.88842681899667,200
Dataset_Shard_0100000_0199999,train,DlBR2IuS-_Q,5.602614276409149,3.7195702094212173,12.940102125406264,2.738256137035787,0.6412080913886004,26.87611364901066,0.29579500159438776,7.996857028305531,3.1214810255751946,0.5590072783694878,32.59370056197047,200
Dataset_Shard_0100000_0199999,train,DpcTinoxOZQ,4.178270513564348,2.3481565999705345,10.379270078539848,1.9383607522770763,0.7220986720532149,21.408811512589455,0.20726741868622447,8.357204240560531,3.205573982819915,0.5623423767149872,28.968134815692903,200
Dataset_Shard_0100000_0199999,train,DwsiVdwkl_M,2.035403089225292,0.005404904766473919,7.62303474098444,0.9131631154567004,0.8860046872726387,7.417222549915314,0.14486069036989796,6.700870648622513,2.1249623917788267,0.7195397514488548,21.533489072322844,200
Dataset_Shard_0100000_0199999,train,E0OylseYSt8,3.9686644157767295,0.8804351569153368,10.056205554902554,2.1165187187865375,0.7850927178499474,12.780760653614998,0.18041872608418366,7.133745693266392,2.3540312035754325,0.6374188990217164,29.928675780296327,200
Dataset_Shard_0100000_0199999,train,E5eP26MKE98,1.3772098563611508,0.18369813182391226,4.770441234111786,0.5531621066760272,0.9143100595939717,7.78721644103527,0.1502375637755102,4.6142871752381325,1.4189972767978907,0.752638402471514,21.805705173015596,200
Dataset_Shard_0100000_0199999,train,EJiNfGhoa3Y,3.603127947747707,1.213008634718135,10.560932666659355,1.7418418426252902,0.7615559457962783,16.84195778489113,0.17059749681122446,6.926989406376615,2.231097074748799,0.621001536112727,27.656702349483968,200
Dataset_Shard_0100000_0199999,train,EQhbPGMfvZU,2.177193593457341,0.16126875835871032,8.21154242992401,0.9092205307073891,0.869785232623503,9.250448339581489,0.15311573262117348,7.537960032522679,2.0538451701030134,0.6963979733076502,24.514225480556487,200
Dataset_Shard_0100000_0199999,train,F1UNeBWv6Ww,1.6966352915018796,0.173175961196539,6.006396339535713,0.8140769799705595,0.8844724252074365,10.722622467279434,0.1506883769132653,5.264110869020223,1.6642477549612522,0.7202959719835867,22.899427909851074,200
Dataset_Shard_0100000_0199999,train,F1mXo8STM24,5.391903566122055,3.828166458271444,12.3575871565938,2.5312424403429032,0.6440691010780006,27.08532662153244,0.27720792809311223,7.750241783261299,2.970522373765707,0.5210087940242556,40.29633420467377,200
Dataset_Shard_0100000_0199999,train,F89GbwV1duU,5.291312566399574,3.953477479070425,11.942820013761521,2.424368718639016,0.6532773552508118,22.289086760282515,0.1912240911989796,7.270352232158184,2.453831974491477,0.6035779476002439,30.078330705165865,200
