video_id,split,shard,temporal_distance,pairs,mean_motion_magnitude,median_motion_magnitude,p90_motion_magnitude,mean_motion_coverage,mean_dx,mean_dy,mean_direction
9lVD-SGOSjg,train,Dataset_Shard_0000000_0099999,1,50,10.991966948509216,10.285532474517822,15.421922969818116,0.9389297672193878,-0.11625672567635775,-0.3081368926167488,13.985894661832265
9lVD-SGOSjg,train,Dataset_Shard_0000000_0099999,2,50,12.38402801513672,11.168270587921143,19.844247817993168,0.9276570471938775,0.16502644658088683,2.227936344742775,-6.107734971199732
9lVD-SGOSjg,train,Dataset_Shard_0000000_0099999,5,50,15.393138122558593,12.453342914581299,20.818187141418463,0.9683589764030613,0.468117557913065,-0.9011506476998329,-4.034760505916198
9lVD-SGOSjg,train,Dataset_Shard_0000000_0099999,10,50,13.09348973274231,11.00397253036499,18.520021057128908,0.9633924585459184,-0.08293624192476273,-0.8897945880889893,-11.316937827488035
9oBVaGfsKf4,train,Dataset_Shard_0000000_0099999,1,50,2.3469825246930123,2.2416577339172363,3.9113689899444584,0.5090202487244898,-0.014993936084210872,0.12807954013347625,0.029784256726559308
9oBVaGfsKf4,train,Dataset_Shard_0000000_0099999,2,50,3.7824363451451064,2.9294800758361816,9.068529605865479,0.559655612244898,-0.08077939979848452,0.14166375906264875,3.1302046165073274
9oBVaGfsKf4,train,Dataset_Shard_0000000_0099999,5,50,3.951571567058563,3.70919406414032,6.263485479354861,0.6203065210459183,0.10442069634795188,-0.2052186055947095,8.171413647387753
9oBVaGfsKf4,train,Dataset_Shard_0000000_0099999,10,50,4.741969434022903,4.53873348236084,7.840289783477783,0.6765098852040816,0.19730779327452183,-0.20160560822114348,-13.094197479925162
9vQKn6w95ow,train,Dataset_Shard_0000000_0099999,1,50,7.943712320327759,7.837295293807983,11.188056087493896,0.8447520727040816,0.3695368993282318,0.28751177169382575,14.19822053413021
9vQKn6w95ow,train,Dataset_Shard_0000000_0099999,2,50,8.520138821601869,8.115747451782227,12.305904865264893,0.8866984215561224,-0.05699133187532425,-1.348876982368529,-34.856508878850335
9vQKn6w95ow,train,Dataset_Shard_0000000_0099999,5,50,8.981883196830749,8.473168849945068,13.153202629089357,0.9034773596938775,0.7562546749413014,0.09246762871742248,-9.230453755910226
9vQKn6w95ow,train,Dataset_Shard_0000000_0099999,10,50,8.422754220962524,8.355787754058838,11.951757621765138,0.9017410714285714,0.6820951989293098,-0.7525794169306755,-11.91611950335115
9yQHxxtlxt4,train,Dataset_Shard_0000000_0099999,1,50,2.656085416674614,1.7018030881881714,3.326912117004395,0.40168088329081636,0.07590233196504415,-0.11469590554013848,10.28032555506185
9yQHxxtlxt4,train,Dataset_Shard_0000000_0099999,2,50,2.597814427614212,1.9814404249191284,4.401016283035278,0.4149154974489796,-0.03364974781870842,0.03310507878661156,6.482697866856743
9yQHxxtlxt4,train,Dataset_Shard_0000000_0099999,5,50,3.478219828605652,2.661577343940735,5.982339954376221,0.4660483099489796,-0.20134935850277544,0.20543794929981232,-13.936210880313151
9yQHxxtlxt4,train,Dataset_Shard_0000000_0099999,10,50,3.077432336807251,2.8493235111236572,5.1287586212158205,0.46029456313775513,-0.1592983345501125,-0.0688573451153934,-16.278808538555694
A2dimG5cbgc,train,Dataset_Shard_0000000_0099999,1,50,2.552594421505928,2.2208077907562256,4.969435834884644,0.3283266900510204,0.14313371811062098,0.06598941238597035,6.984767674429569
A2dimG5cbgc,train,Dataset_Shard_0000000_0099999,2,50,3.015576272010803,2.3293837308883667,5.660059309005738,0.35171157525510205,0.3652145992964506,0.18434873819351197,20.8466226948029
A2dimG5cbgc,train,Dataset_Shard_0000000_0099999,5,50,4.258433818817139,3.3471224308013916,8.76313829421997,0.4279834980867347,0.03948155000805855,-0.28508399609476326,-20.029851605944014
A2dimG5cbgc,train,Dataset_Shard_0000000_0099999,10,50,4.109655952453613,3.7290401458740234,7.231889390945436,0.47487882653061225,0.1145799308270216,-0.10742053925991059,-5.171143265997808
AE1Dd0KPmlw,train,Dataset_Shard_0000000_0099999,1,50,2.956738420203328,1.0641558766365051,9.018471336364748,0.42681281887755107,-0.2230900295358151,0.5881748024001717,18.339383960778274
AE1Dd0KPmlw,train,Dataset_Shard_0000000_0099999,2,50,5.3666651618480685,4.7622716426849365,10.768797397613525,0.6102331792091836,0.2860589638724923,0.061159123685210946,-3.4291943624275705
AE1Dd0KPmlw,train,Dataset_Shard_0000000_0099999,5,50,4.658324356079102,4.262796401977539,10.589460849761963,0.5668622448979592,0.3572771054483019,0.1751862379722297,11.19993550632312
AE1Dd0KPmlw,train,Dataset_Shard_0000000_0099999,10,50,5.006104090213776,4.829995393753052,10.061166954040527,0.6080859375,0.03890987468883395,0.3157804742269218,11.391574203040753
AG0EifkPvGY,train,Dataset_Shard_0000000_0099999,1,50,4.736912276744842,4.795669317245483,8.115003204345703,0.7212157206632653,0.24449339071288706,-0.09278525814414024,-24.15109717091751
AG0EifkPvGY,train,Dataset_Shard_0000000_0099999,2,50,6.192047227025032,6.5629425048828125,8.527143955230713,0.8113372927295919,-0.2003010266693309,-0.22722138332203032,-3.039192934550136
AG0EifkPvGY,train,Dataset_Shard_0000000_0099999,5,50,7.143475008010864,6.969537973403931,9.227414989471436,0.9110574776785714,-0.07964739874005318,0.18965397514402865,2.3101548892031776
AG0EifkPvGY,train,Dataset_Shard_0000000_0099999,10,50,7.2935696840286255,7.510167837142944,8.795069980621339,0.893451849489796,0.07928912982344627,0.030635479986667633,-7.056359552453281
AKC7bYyldHo,train,Dataset_Shard_0000000_0099999,1,50,1.0255581322312355,0.6732586920261383,2.104077768325806,0.21409917091836736,-0.06820226877229288,0.14263829246163368,27.163212067822244
AKC7bYyldHo,train,Dataset_Shard_0000000_0099999,2,50,1.9434939405322076,0.8186583817005157,5.731094646453857,0.3007342155612245,-0.15630392596125603,0.09693917453289032,24.763801224117575
AKC7bYyldHo,train,Dataset_Shard_0000000_0099999,5,50,1.535816728770733,1.2239435911178589,2.7354605913162233,0.24165617028061223,-0.07793835903517903,0.1594795399531722,15.194883455224964
AKC7bYyldHo,train,Dataset_Shard_0000000_0099999,10,50,1.5776701015233994,1.1612937450408936,2.495383977890015,0.25839963329081633,0.00045327650383114815,0.005809619314968586,33.466310791719394
AOHQ0aYQ4QI,train,Dataset_Shard_0000000_0099999,1,50,1.4663689506053925,1.1130639016628265,2.9593396186828618,0.33900470344387756,-0.0598633687896654,0.05663285255432129,16.54037949408885
AOHQ0aYQ4QI,train,Dataset_Shard_0000000_0099999,2,50,1.8363798618316651,1.318383276462555,3.211198616027832,0.4097437021683673,0.03004218276590109,0.03810977314482443,-14.077381340601418
AOHQ0aYQ4QI,train,Dataset_Shard_0000000_0099999,5,50,3.0226638782024384,2.156242847442627,7.098319482803345,0.5077885841836735,0.04671154655748978,0.3625747021660209,3.5339109780785067
AOHQ0aYQ4QI,train,Dataset_Shard_0000000_0099999,10,50,3.4583433014154434,2.59979784488678,7.251244878768921,0.5816912468112245,-0.11584362979978323,-0.07919280931353569,-14.940851472366717
AQ_qy4s9-58,train,Dataset_Shard_0000000_0099999,1,50,4.274285445213318,3.4531294107437134,7.815348958969117,0.5965469547193877,-0.11951998703181743,0.05122113782446831,16.124901094775804
AQ_qy4s9-58,train,Dataset_Shard_0000000_0099999,2,50,5.181467368602752,4.461870193481445,9.4766282081604,0.6180974968112245,0.2836745213717222,-0.08039784979075193,6.798628880352828
AQ_qy4s9-58,train,Dataset_Shard_0000000_0099999,5,50,6.467113928794861,6.114667892456055,10.05422830581665,0.6824107142857143,-0.1416999575588852,-0.2943483182042837,13.953879137225668
AQ_qy4s9-58,train,Dataset_Shard_0000000_0099999,10,50,6.776079294681549,7.213028430938721,10.666725063323975,0.6821010044642857,0.1409358911216259,-0.6084939369559288,-33.92786292616286
AXEbpZ0lhEM,train,Dataset_Shard_0000000_0099999,1,50,3.5144809746742247,3.1534026861190796,5.594611167907716,0.6677020886479592,-0.08798396962170955,-0.24026789277791977,-35.082555184233215
AXEbpZ0lhEM,train,Dataset_Shard_0000000_0099999,2,50,4.403651920557022,4.0683677196502686,7.060836839675904,0.6949864477040816,-0.0027764275297522544,0.1214831542596221,3.270862046719833
AXEbpZ0lhEM,train,Dataset_Shard_0000000_0099999,5,50,5.314536874294281,4.927072286605835,7.8738014698028564,0.7576654177295918,0.11345735847949982,-0.20820188403129578,-30.750308596347008
AXEbpZ0lhEM,train,Dataset_Shard_0000000_0099999,10,50,6.608412265777588,6.181628465652466,9.631586647033693,0.7934494579081632,-0.3456748254597187,0.04269828200340271,1.5579701299186144
Al4Q6ORp6CQ,val,Dataset_Shard_0000000_0099999,1,50,2.6034990042448043,2.2973016500473022,4.409996604919434,0.4682095025510204,0.031030561439692975,-0.27800954894162716,-25.204049955308818
Al4Q6ORp6CQ,val,Dataset_Shard_0000000_0099999,2,50,4.090176081061363,3.1715118885040283,9.556800270080567,0.5376977040816326,0.3186647158116102,-0.3080756033584475,-11.700043230960976
Al4Q6ORp6CQ,val,Dataset_Shard_0000000_0099999,5,50,5.308135005235672,4.05949854850769,9.929515933990478,0.6529759247448979,-0.06389374919235706,0.23575441010296344,-4.156171251462154
Al4Q6ORp6CQ,val,Dataset_Shard_0000000_0099999,10,50,5.337194998264312,4.221750497817993,10.429546356201172,0.6414477040816327,0.49147518128156664,0.26438270557671784,0.08281364933474179
Aw4Vaqqq_Eg,train,Dataset_Shard_0000000_0099999,1,50,1.8021144561469555,0.5985836684703827,4.729557180404665,0.2942948820153061,0.16257253106465214,-0.04582606441457756,7.352399889560116
Aw4Vaqqq_Eg,train,Dataset_Shard_0000000_0099999,2,50,2.4675830310583113,1.1532167196273804,7.180631542205814,0.3693634406887755,0.19985345299413892,0.1384317226940766,-7.969808043092104
Aw4Vaqqq_Eg,train,Dataset_Shard_0000000_0099999,5,50,3.395327495932579,1.799461305141449,10.022049617767335,0.4418765943877551,0.01579951424151659,0.1386158215254545,0.6282144112135254
Aw4Vaqqq_Eg,train,Dataset_Shard_0000000_0099999,10,50,4.624212980270386,2.562172293663025,9.850967407226562,0.556862643494898,-0.0050622493401169776,0.6215234138071537,-9.30974714613497
Aymbap8XcG8,train,Dataset_Shard_0000000_0099999,1,50,3.23050421833992,2.8435803651809692,6.154575300216677,0.49575494260204084,-0.281622752584517,0.14395296767354013,9.838284434091795
Aymbap8XcG8,train,Dataset_Shard_0000000_0099999,2,50,3.4182592391967774,3.142134666442871,6.4832030773162845,0.524011080994898,-0.06787510272115468,0.01347109578549862,2.3244855741524773
Aymbap8XcG8,train,Dataset_Shard_0000000_0099999,5,50,3.730324561595917,3.180381178855896,7.231729984283447,0.5552220184948979,0.20626585073769094,0.09860583148896694,10.661353543337489
Aymbap8XcG8,train,Dataset_Shard_0000000_0099999,10,50,4.197839344739914,3.7646965980529785,7.298998785018921,0.5956744260204081,-0.4780050317570567,0.3479199028015137,-6.141990330579301
AzqgcU5_3mo,train,Dataset_Shard_0000000_0099999,1,50,1.3359625363349914,0.9407143592834473,2.7563113451004035,0.26700733418367345,0.04929873948916793,0.06332657169550657,22.268876723469237
AzqgcU5_3mo,train,Dataset_Shard_0000000_0099999,2,50,2.0459073251485824,1.4268428683280945,4.440290498733521,0.34361248405612244,0.035254967268556356,-0.0857682053744793,-3.3685369064999757
AzqgcU5_3mo,train,Dataset_Shard_0000000_0099999,5,50,2.2029178100824356,1.8964048027992249,3.929556703567506,0.36531847895408165,0.062333826720714566,-0.0538767745019868,0.8800810105079097
AzqgcU5_3mo,train,Dataset_Shard_0000000_0099999,10,50,2.163505800962448,1.614578664302826,3.993827748298646,0.37794403698979595,-0.15686674742028117,0.06101424551568926,3.1259207613533477
B3np71w5K1c,train,Dataset_Shard_0000000_0099999,1,24,2.725616888453563,1.2475923895835876,7.238249254226684,0.4769660794005102,0.3524292294556896,-0.01579665148165077,33.27642737008476
B3np71w5K1c,train,Dataset_Shard_0000000_0099999,2,27,1.9968933209224984,1.306613564491272,5.294838428497316,0.3726851851851852,-0.07200799026974926,0.048340703153775796,25.274161351504592
B3np71w5K1c,train,Dataset_Shard_0000000_0099999,5,28,3.5870504826307297,2.346076011657715,8.668458080291748,0.553329423287172,0.19380877978567565,-0.5008541562461427,-16.391500954120875
B3np71w5K1c,train,Dataset_Shard_0000000_0099999,10,20,4.715874171257019,3.1803126335144043,9.971374225616456,0.6101951132015306,-1.004417594894767,0.17187270959839224,-22.928625893307093
B3np71w5K1c,train,Dataset_Shard_0100000_0199999,1,26,2.309894898010848,0.9221341609954834,4.785688877105713,0.4349957380788854,0.2149679354879831,0.2967341776507405,-9.573754036241878
B3np71w5K1c,train,Dataset_Shard_0100000_0199999,2,23,3.8710633519551028,2.246922492980957,9.383505249023438,0.5187279905168589,-0.3754346617773516,0.44496054995966994,13.058884268143231
B3np71w5K1c,train,Dataset_Shard_0100000_0199999,5,22,3.958196523556994,1.732494831085205,8.851751327514648,0.5293974301368274,-0.21964810860626213,-0.49358619592914527,-65.11269685566366
B3np71w5K1c,train,Dataset_Shard_0100000_0199999,10,30,3.555870122710864,1.7782541513442993,8.78702745437622,0.5115041719812925,-0.04796585423367408,-1.035791879457732,-29.314381683011657
B5IAda_ZR3Q,train,Dataset_Shard_0100000_0199999,1,50,3.556325330287218,1.758579671382904,8.27890853881836,0.576065449617347,0.21771455339621754,-0.3020250569470227,3.581976172202273
B5IAda_ZR3Q,train,Dataset_Shard_0100000_0199999,2,50,5.237156832143665,4.714116811752319,8.795854473114014,0.7233609693877551,-0.018411257127299904,-0.5050088238687022,-31.40412575005801
B5IAda_ZR3Q,train,Dataset_Shard_0100000_0199999,5,50,5.65053459584713,6.848262786865234,9.703668689727783,0.7463950892857143,-0.269435904007405,-0.02677985653281212,-6.305091985415197
B5IAda_ZR3Q,train,Dataset_Shard_0100000_0199999,10,50,6.547814058661461,7.165844440460205,11.444452857971193,0.808696986607143,0.4367524986900389,-0.06489129729568958,8.552540394512665
BDFwFmaztC0,train,Dataset_Shard_0100000_0199999,1,50,2.677044377326965,2.0660992860794067,5.489742136001588,0.44961216517857144,-0.2155287866294384,0.2457152099814266,10.164661894961982
BDFwFmaztC0,train,Dataset_Shard_0100000_0199999,2,50,2.717562618255615,1.493503987789154,5.75470895767212,0.4401837531887755,-0.22539081647526474,-0.3851797220483422,-13.657384538672986
BDFwFmaztC0,train,Dataset_Shard_0100000_0199999,5,50,3.168359853029251,2.328349232673645,6.276467323303223,0.45749760841836734,-0.008102651215158402,0.06194549956358969,16.552950584608908
BDFwFmaztC0,train,Dataset_Shard_0100000_0199999,10,50,3.275342891216278,2.0351134538650513,7.031099796295167,0.4625849011479592,-0.26702278402633967,-0.09717152776196598,14.894721801701547
BI2jJ2nsUaw,train,Dataset_Shard_0100000_0199999,1,50,1.3067080694437028,0.8980953395366669,2.811661219596863,0.25333506058673466,0.03343286911491305,0.02849538441747427,-12.581925474308411
BI2jJ2nsUaw,train,Dataset_Shard_0100000_0199999,2,50,1.66658442735672,1.3752936720848083,2.970893979072571,0.31068957270408165,-0.001147063411772251,0.08577158536645584,19.77599869490169
BI2jJ2nsUaw,train,Dataset_Shard_0100000_0199999,5,50,2.0496035522222518,1.9715616703033447,3.2270896911621096,0.3470503826530612,0.0756090209633112,0.04122354574501515,32.2784574670355
BI2jJ2nsUaw,train,Dataset_Shard_0100000_0199999,10,50,1.9443217849731445,1.7278847694396973,3.315045237541199,0.33876235650510206,0.08895016111433506,-0.16895419642329215,0.1262237129546236
BaGpiUru22U,train,Dataset_Shard_0100000_0199999,1,50,2.7830772849917413,2.4193012714385986,4.8656240940094,0.4276275510204081,0.03361186929047108,0.037052815580973404,15.444611571800841
BaGpiUru22U,train,Dataset_Shard_0100000_0199999,2,50,2.587709175348282,2.2380203008651733,4.586822175979615,0.43065011160714284,0.09480114095844329,0.12914762802422047,21.147291718482393
BaGpiUru22U,train,Dataset_Shard_0100000_0199999,5,50,3.2147710520029067,3.0746748447418213,4.771699476242066,0.47034119897959187,0.14922508891671896,-0.21993189975619315,-21.77718239503136
BaGpiUru22U,train,Dataset_Shard_0100000_0199999,10,50,3.845407190322876,3.562338709831238,5.759502172470093,0.4965477519132653,-0.11593052197247744,-0.005439710132777691,5.215666230103042
Bdy36xv68Fs,train,Dataset_Shard_0100000_0199999,1,50,2.8400611156225204,2.138482451438904,5.0961704730987565,0.4782872289540816,-0.14072989077307285,0.39576228376477957,-13.378378605143999
Bdy36xv68Fs,train,Dataset_Shard_0100000_0199999,2,50,3.566924079656601,2.7755671739578247,6.269678020477295,0.5534115911989796,-0.16510384604334832,0.39446827706880866,11.49077017230004
Bdy36xv68Fs,train,Dataset_Shard_0100000_0199999,5,50,4.01782922744751,3.660170078277588,6.533911466598511,0.6104021843112245,0.13638986639678477,0.40728746220469475,21.723808389416376
Bdy36xv68Fs,train,Dataset_Shard_0100000_0199999,10,50,4.360843214988709,3.643259286880493,7.153465652465822,0.6359610172193877,0.20166592741385103,-0.05100742561742663,-11.09140411678111
BevoiaUK5ao,train,Dataset_Shard_0100000_0199999,1,50,1.1907410362362862,0.5616196691989899,1.8797762632370005,0.232659837372449,-0.03864068828057498,-0.057224099971354005,16.23499123875135
BevoiaUK5ao,train,Dataset_Shard_0100000_0199999,2,50,1.8573035824298858,0.8727084398269653,3.1975628614425715,0.28931640625,0.0353327957727015,-0.060675467783585194,22.103010713450978
BevoiaUK5ao,train,Dataset_Shard_0100000_0199999,5,50,2.9427613312006,1.5025240182876587,9.327580070495605,0.35265505420918364,-0.25494253855198623,-0.21804053029045461,-11.871723979320734
BevoiaUK5ao,train,Dataset_Shard_0100000_0199999,10,50,3.948794736266136,2.062505841255188,9.639105224609375,0.46000597895408163,0.0388630910217762,-0.14888250030577183,-14.284856490757443
C09ZpevuOVk,train,Dataset_Shard_0100000_0199999,1,50,3.529306411743164,2.721216559410095,6.477816152572632,0.5594244260204081,-0.24980312511324881,0.01817540669813752,-10.120168463407353
C09ZpevuOVk,train,Dataset_Shard_0100000_0199999,2,50,3.8321153128147127,3.394536256790161,6.769242906570435,0.5704508131377551,-0.13821738036349415,0.0752640263363719,3.1183803024629917
C09ZpevuOVk,train,Dataset_Shard_0100000_0199999,5,50,4.461310667991638,4.294868230819702,8.065470314025879,0.5976837531887755,-0.22921915993094444,0.05223565191030502,-6.031572673547868
C09ZpevuOVk,train,Dataset_Shard_0100000_0199999,10,50,5.410340692996979,5.845183610916138,8.509913730621339,0.6676155931122448,-0.11073586225509643,0.28983752384781836,13.23392035035086
C5tgj76oc7E,train,Dataset_Shard_0100000_0199999,1,50,3.8518064546585085,2.835040330886841,8.017519521713258,0.4881034757653061,0.5287725180806592,0.22573177284095436,3.787279097408196
C5tgj76oc7E,train,Dataset_Shard_0100000_0199999,2,50,4.580805735588074,4.1430182456970215,8.143579578399658,0.555234375,0.02932574599981308,0.7012019344419241,21.255313584001456
C5tgj76oc7E,train,Dataset_Shard_0100000_0199999,5,50,4.807259436845779,4.384040594100952,8.624582386016845,0.5708063616071428,-0.2911782999825664,0.8288524057436735,33.18068016025538
C5tgj76oc7E,train,Dataset_Shard_0100000_0199999,10,50,6.164964777231217,6.681954860687256,9.192770671844483,0.6522947225765305,0.3721308710239828,0.6033227493893355,9.839800432268307
CF81s4pzmew,val,Dataset_Shard_0100000_0199999,1,50,5.473334188461304,4.345925331115723,11.521502876281739,0.6078033322704082,0.43870259284973145,-0.3547797654941678,-14.912728903617952
CF81s4pzmew,val,Dataset_Shard_0100000_0199999,2,50,7.27376629114151,6.368226051330566,12.772264575958252,0.6898397640306122,0.08191196277737617,-0.1283414982119575,-2.555421183912016
CF81s4pzmew,val,Dataset_Shard_0100000_0199999,5,47,9.626270740590197,10.368600845336914,15.540000343322752,0.7768497442194963,-0.1635476365051371,-0.8045616431280653,-15.941630150361597
CF81s4pzmew,val,Dataset_Shard_0100000_0199999,10,42,11.482538711457025,10.397324562072754,16.594875144958497,0.8440456260629251,0.22900901141665167,-0.37651453335725127,3.4420088303535836
CIc39aXlHRY,train,Dataset_Shard_0100000_0199999,1,50,2.1201897048950196,1.9027652144432068,3.3758024930953985,0.47390904017857144,0.10507253157906234,0.19363352965563535,9.588930120211073
CIc39aXlHRY,train,Dataset_Shard_0100000_0199999,2,50,2.564574321508408,2.4392387866973877,3.692406058311463,0.5023361766581632,-0.1535693756490946,-0.23024606813327408,-10.251006772105043
CIc39aXlHRY,train,Dataset_Shard_0100000_0199999,5,50,3.36123474240303,3.0418165922164917,5.249317407608035,0.572105787627551,-0.19494768854230643,0.30153602924197914,14.957897866656277
CIc39aXlHRY,train,Dataset_Shard_0100000_0199999,10,50,3.848348689079285,2.9177932739257812,8.081034851074218,0.6281273915816327,-0.11933773770928383,-0.07092527938075363,20.74585328529557
CIkvuF5f6ak,val,Dataset_Shard_0100000_0199999,1,50,3.4371938845573458,1.9461191296577454,9.36331729888916,0.4504779177295919,0.3007519370211958,0.019133584355186032,-9.223720154054122
CIkvuF5f6ak,val,Dataset_Shard_0100000_0199999,2,50,3.5586346942186355,2.868504762649536,9.117506980895996,0.4754452327806123,-0.10548986867070198,0.032232298105955126,9.058203690197791
CIkvuF5f6ak,val,Dataset_Shard_0100000_0199999,5,50,5.366911878585816,3.968639850616455,10.524759864807129,0.614850924744898,-0.1205936922132969,-0.22832629054784775,-0.49357621240373023
CIkvuF5f6ak,val,Dataset_Shard_0100000_0199999,10,50,5.221282993555069,3.533039093017578,10.312532329559327,0.6099011479591837,-0.4333301397413015,-0.07158756162971258,22.857109176599007
CNbMProDX_I,train,Dataset_Shard_0100000_0199999,1,50,0.5791242960095405,0.4457170069217682,1.2159204721450807,0.16827208227040816,-0.03347471527347807,0.08159528836142271,56.85447667067983
CNbMProDX_I,train,Dataset_Shard_0100000_0199999,2,50,0.8860387295484543,0.4791171997785568,2.026079320907593,0.20373525191326533,-0.15414816945645726,0.018893102859146894,24.08439723629254
CNbMProDX_I,train,Dataset_Shard_0100000_0199999,5,50,1.1680731624364853,1.188873052597046,1.881540167331696,0.22946189413265305,0.030708656050264835,-0.005288234022445977,6.285869145857287
CNbMProDX_I,train,Dataset_Shard_0100000_0199999,10,50,1.305957824587822,1.360255479812622,2.0415619611740112,0.24442681760204082,0.044809329137206075,0.09479565585963429,22.07150120681116
CRYDNSvrbis,train,Dataset_Shard_0100000_0199999,1,50,1.3732214872539044,0.6127210855484009,3.796368360519409,0.2524673150510204,-0.05267398511990905,0.0472404065541923,3.549875014279669
CRYDNSvrbis,train,Dataset_Shard_0100000_0199999,2,50,1.8014728368073702,1.354056179523468,4.3180211067199705,0.31190011160714287,-0.11019582082983106,-0.04915916428435594,6.5320771237830035
CRYDNSvrbis,train,Dataset_Shard_0100000_0199999,5,50,2.4107191649079325,2.047193229198456,4.284186124801636,0.4072114158163265,-0.18616865340620278,-0.17010769275948406,-19.048036063010883
CRYDNSvrbis,train,Dataset_Shard_0100000_0199999,10,50,2.4338600891828537,2.1628338098526,4.757152128219605,0.4098979591836735,0.05069252487272024,0.053377307374030354,9.486084292639257
Ccs73enFclU,train,Dataset_Shard_0100000_0199999,1,50,4.173591580833309,3.7031443119049072,7.9917380809783936,0.538345025510204,-0.13848416593449656,0.12579994592168078,3.8368036297484354
Ccs73enFclU,train,Dataset_Shard_0100000_0199999,2,50,5.220078811645508,5.246073246002197,7.404849863052368,0.5989500956632653,-0.11896009359508752,0.3084168894402683,10.360177622409125
Ccs73enFclU,train,Dataset_Shard_0100000_0199999,5,50,5.4250260663032535,5.650757551193237,7.5165827751159675,0.6095444036989796,-0.5127855759859085,-0.714652377218008,-6.764610859053386
Ccs73enFclU,train,Dataset_Shard_0100000_0199999,10,50,5.943045306205749,5.837827205657959,8.444360065460206,0.6458641581632654,0.19815321892499924,0.0815333166718483,1.411148288865748
CiYlq0pHhnM,train,Dataset_Shard_0100000_0199999,1,50,4.036091485023499,3.6327041387557983,7.886269664764405,0.5046416613520408,-0.2046944384649396,0.08014670588076114,-0.8498118989842794
CiYlq0pHhnM,train,Dataset_Shard_0100000_0199999,2,50,4.238823373317718,4.066924691200256,6.938667249679566,0.5241872608418368,0.052731713205575945,0.14461844496428966,1.2742310074408894
CiYlq0pHhnM,train,Dataset_Shard_0100000_0199999,5,50,4.865928707122802,4.437883615493774,7.998192024230957,0.5511112882653061,0.037941786125302315,0.29230321928858755,17.567705283971303
CiYlq0pHhnM,train,Dataset_Shard_0100000_0199999,10,50,5.343186230659485,4.750604152679443,9.332234191894532,0.5722795758928572,-0.15240094520151615,0.016759209260344507,8.644354515840853
Cl1w60d8Tqc,train,Dataset_Shard_0100000_0199999,1,50,2.366691781878471,1.789622962474823,3.9565009355545047,0.3713412786989796,-0.18547333675203845,-0.03131086435168982,-10.61572436821652
Cl1w60d8Tqc,train,Dataset_Shard_0100000_0199999,2,50,3.6613425576686858,3.083121657371521,6.763186073303223,0.44089564732142855,-0.006461577862501145,0.6407223398238421,24.885912757777305
Cl1w60d8Tqc,train,Dataset_Shard_0100000_0199999,5,50,4.164674414396286,2.9059685468673706,8.445971488952637,0.476315768494898,-0.17011236123740672,0.19280546866357326,24.957196355898287
Cl1w60d8Tqc,train,Dataset_Shard_0100000_0199999,10,50,4.920922433137894,3.441816806793213,8.681069087982179,0.5148405612244898,-0.07918461873196066,-0.5692318113148213,7.240456165554512
Ctp1DySPKS0,train,Dataset_Shard_0100000_0199999,1,50,1.4835794627666474,1.1826415061950684,2.835479068756104,0.3307310267857143,-0.021256723394617438,0.11560213536024094,43.32361752264669
Ctp1DySPKS0,train,Dataset_Shard_0100000_0199999,2,50,1.8913283091783524,1.670656681060791,3.256616091728211,0.3627810108418367,0.06780213894322515,-0.01900908656651154,10.343156595139916
Ctp1DySPKS0,train,Dataset_Shard_0100000_0199999,5,50,2.347320494055748,2.146496057510376,3.977581262588501,0.40768215880102043,-0.04144351945258677,-0.14637540951371192,11.920863539823149
Ctp1DySPKS0,train,Dataset_Shard_0100000_0199999,10,50,2.501190242767334,2.0816686153411865,4.578154516220093,0.4385463169642857,-0.057530767656862734,-0.16036589790135622,-15.608480770623038
CzkK0xSXUMs,test,Dataset_Shard_0100000_0199999,1,50,1.1732630795240402,0.6591312289237976,2.4956702947616582,0.23607979910714286,0.06620372213423252,-0.037801824957132336,13.17255443850113
CzkK0xSXUMs,test,Dataset_Shard_0100000_0199999,2,50,2.0107833421230317,1.2902151346206665,4.605976438522339,0.3185499043367347,0.21474327914533206,0.03901416575536132,12.872043260648965
CzkK0xSXUMs,test,Dataset_Shard_0100000_0199999,5,50,2.6887228217720986,2.4831769466400146,4.727022266387939,0.35269929846938775,0.16453537285327913,-0.18610115930438043,-16.590001399442563
CzkK0xSXUMs,test,Dataset_Shard_0100000_0199999,10,50,3.0032783368229867,2.322780132293701,5.930051612854004,0.40800223214285714,0.08795916095376015,-0.38376998774707316,-12.354041818503894
D2q4s2rE0s_,train,Dataset_Shard_0100000_0199999,1,50,3.050594700574875,2.709595203399658,5.692627573013306,0.4605604272959184,-0.04579818490892649,0.1306168475933373,-3.8028307584573473
D2q4s2rE0s_,train,Dataset_Shard_0100000_0199999,2,50,3.5040301096439364,2.6104042530059814,6.249006748199464,0.49496611926020406,0.03326208651065826,0.02468151047825813,-20.531725752303338
D2q4s2rE0s_,train,Dataset_Shard_0100000_0199999,5,50,3.9095914804935457,4.073490142822266,5.979632425308227,0.5068455038265306,-0.09438254311680794,-0.16308176097460092,-25.310775715809168
D2q4s2rE0s_,train,Dataset_Shard_0100000_0199999,10,50,4.619345479011535,4.086577653884888,6.6136104583740245,0.5501387117346939,0.5240597771666944,-0.3761478954553604,-4.491911895807073
DN3a8fF6FtU,train,Dataset_Shard_0100000_0199999,1,50,0.924338354319334,0.429231196641922,2.022439801692963,0.2586587213010204,0.06216573645360768,0.0469539834279567,21.532636025056473
