video_id,split,shard,temporal_distance,pairs,mean_ssim,median_ssim,std_ssim,mean_mae,mean_mse,mean_psnr
LsLsb6ON3HA,train,Dataset_Shard_0100000_0199999,10,50,0.5354134196043014,0.5017884820699692,0.19179955045542788,0.1430518640950322,0.057984256073832514,14.280702822887395
LxB4fZIr6QM,train,Dataset_Shard_0100000_0199999,10,50,0.5804403755068779,0.6220544278621674,0.18421932442940214,0.12352486804127694,0.045035791946575046,15.171532085929968
M0U21_jIkjs,train,Dataset_Shard_0100000_0199999,10,50,0.5784484395384788,0.5911463499069214,0.16732153515678122,0.15357123360037803,0.06992175237275661,12.789862034556847
MI9SBkWfYeE,train,Dataset_Shard_0100000_0199999,10,50,0.7748099792003632,0.8177842199802399,0.1493007330965891,0.06932680670171976,0.02420500960201025,17.77361572221359
MKXS5-a6wB4,train,Dataset_Shard_0100000_0199999,10,50,0.6372184503078461,0.6685188412666321,0.1600026077847452,0.09628054242581129,0.03625723820645362,15.724133572510699
MO0BNkMVRUM,train,Dataset_Shard_0100000_0199999,10,50,0.20773995608091356,0.19672715663909912,0.06716990262001835,0.24332107812166215,0.10527161467820406,10.169135122433874
MQ0rcxyT_18,train,Dataset_Shard_0100000_0199999,10,50,0.5329527971148491,0.588101863861084,0.1673101625574325,0.1403565650433302,0.05689529022201896,12.937109969961336
Mb1sAgqD2zk,train,Dataset_Shard_0100000_0199999,10,50,0.5079178863763809,0.41193604469299316,0.2344193547646166,0.12969650188460946,0.03810835825046524,16.146367164667087
MoldpStWdSM,train,Dataset_Shard_0100000_0199999,10,50,0.6982765412330627,0.7619301080703735,0.13121589949493917,0.09084778886288404,0.02531942361034453,17.106636448126597
MwffJW2HSBw,train,Dataset_Shard_0100000_0199999,10,50,0.6748686414957047,0.7340568602085114,0.14197706053368644,0.08173685155808925,0.023645514580421148,17.548883947979412
Mwqts-3PkoQ,train,Dataset_Shard_0100000_0199999,10,50,0.5437821048498154,0.5542627274990082,0.07881582122096904,0.13339053109288215,0.058391751199960706,12.648807701452247
Mz477FcOK1I,train,Dataset_Shard_0100000_0199999,10,50,0.4988396894931793,0.4671091139316559,0.1311925229420602,0.13039078697562217,0.04511990578845143,14.064540413400582
NBZN1K9PE38,train,Dataset_Shard_0100000_0199999,10,50,0.690913325548172,0.7371816635131836,0.15557191363182662,0.0758058006875217,0.02115712164202705,19.00057239887817
NDEQ8jZEeMg,train,Dataset_Shard_0100000_0199999,10,50,0.6559428632259369,0.6535977721214294,0.1155930975046802,0.14227468974888324,0.04302229950204492,15.078376338578698
NNaNjLEnyCc,train,Dataset_Shard_0100000_0199999,10,50,0.7836434090137482,0.813461035490036,0.12183822688647619,0.07603436201810837,0.03150768299587071,16.274480859275805
NSBXNBFcSM_,train,Dataset_Shard_0100000_0199999,10,50,0.555962809920311,0.5535723865032196,0.18521973615008694,0.12005516818608157,0.03708604194830876,17.008212963578316
NTl51OfTzPY,train,Dataset_Shard_0200000_0299999,10,50,0.3806713925302029,0.22458089888095856,0.2637947544440102,0.16302806116640567,0.059153849291615185,13.80455931261592
Nd5eAZn0k8Q,train,Dataset_Shard_0200000_0299999,10,50,0.6600248736143112,0.67080357670784,0.12025669179314556,0.08150304604321718,0.022123106801882387,17.367618926443004
Nenwue8ACQE,train,Dataset_Shard_0200000_0299999,10,50,0.5035154369473457,0.45440228283405304,0.20224360282950024,0.1480028985068202,0.052725786278024316,13.943724016601358
NjNROlXjW5I,train,Dataset_Shard_0200000_0299999,10,50,0.7400689443945885,0.7665988206863403,0.11734793419795878,0.06287421178072691,0.017049426464363932,19.481338975632454
NnlJ2WtQxhw,train,Dataset_Shard_0200000_0299999,10,50,0.6503364086151123,0.6458041071891785,0.14047261388985335,0.08174721110612154,0.01950665777316317,18.585230703588067
NsLZGmOq9MM,train,Dataset_Shard_0200000_0299999,10,50,0.8365688043832779,0.8702230155467987,0.09011353662092354,0.056017080321908,0.023333722995594143,18.026010531822482
Nt95VxNw1JA,train,Dataset_Shard_0200000_0299999,10,50,0.6292403990030289,0.6410363018512726,0.11025065387396596,0.08149423740804196,0.024082942726090552,16.715371882687283
NumylOGDIqs,train,Dataset_Shard_0200000_0299999,10,50,0.3664469619095325,0.24797935783863068,0.2489776837553326,0.1517670315876603,0.051828832488972694,13.709011694634528
O6svjbPlqR0,train,Dataset_Shard_0200000_0299999,10,50,0.6995581018924714,0.7418681681156158,0.14348207800743965,0.07408310417085887,0.020660611004568636,17.70740778820885
OOXpm9RUBr4,train,Dataset_Shard_0200000_0299999,10,50,0.44983309984207154,0.48592206835746765,0.2087162083230539,0.15516276836395262,0.06438210040330887,13.262237323926547
Oh6s2ckLVCc,train,Dataset_Shard_0200000_0299999,10,50,0.793779838681221,0.8160738348960876,0.08601093898549678,0.061092757023870944,0.015029690684750676,18.93694804258589
P42sNbDRQVI,train,Dataset_Shard_0200000_0299999,10,50,0.407156927883625,0.3400375247001648,0.18454186515886345,0.25308136820793153,0.12571303986944257,10.460067472165106
PAp-oCbJbao,train,Dataset_Shard_0200000_0299999,10,50,0.7225331032276153,0.8130804896354675,0.17430276819869853,0.09437300251796842,0.021809962822590023,19.20820315720792
PBh8_Cc90uw,train,Dataset_Shard_0200000_0299999,10,50,0.4712100973725319,0.48431430757045746,0.17502270555103808,0.11758994065225124,0.03893350902944803,15.087390222318847
PCuj0aU8-4E,train,Dataset_Shard_0200000_0299999,10,50,0.600563188791275,0.6335921585559845,0.13742755337486198,0.10018914759159088,0.030305588552728295,15.947510887228464
PF0ym46Ji90,train,Dataset_Shard_0200000_0299999,10,50,0.42790586516261103,0.45015858113765717,0.19856267032946376,0.18551989547908307,0.08030460134148598,11.787222562916527
PGb6eporHd4,train,Dataset_Shard_0200000_0299999,10,50,0.4829175427556038,0.5676140487194061,0.23430739675553416,0.15314659241586923,0.05554618341382593,14.333771257811668
PVyHZ65Fny0,train,Dataset_Shard_0200000_0299999,10,50,0.3095331227779388,0.19036057591438293,0.22408256911206975,0.22692163690924644,0.10484948186203838,11.03034476590669
Pft9pKcpJfQ,train,Dataset_Shard_0200000_0299999,10,50,0.5756308361887932,0.7474456131458282,0.3143721577660815,0.09704276960343122,0.03204208113718778,17.69608783755788
Pxfgv-VzJb8,train,Dataset_Shard_0200000_0299999,10,50,0.6534281283617019,0.6380646824836731,0.170718118068445,0.12453528203070163,0.04668605921790004,14.9330533338689
Q3-hgENLscU,train,Dataset_Shard_0200000_0299999,10,50,0.4143401113152504,0.378399133682251,0.1417484510129577,0.18336029134690762,0.06451059740036726,12.241448955506591
QGuO3Ikm9L0,train,Dataset_Shard_0200000_0299999,10,50,0.6423490301519632,0.5841108560562134,0.173171277811913,0.13375702802091838,0.046892266967333854,15.200700408585202
QPaAUPP0L2s,train,Dataset_Shard_0200000_0299999,10,50,0.16158858552575112,0.12482647225260735,0.1128301217839474,0.23477081321179866,0.09387090098112821,10.58515948796404
QRGS3EjB5I4,train,Dataset_Shard_0200000_0299999,10,50,0.3510399320721626,0.3055318742990494,0.12367285634275664,0.13686412535607814,0.03969198642298579,14.7038656268239
QZqfMruo1-w,train,Dataset_Shard_0200000_0299999,10,50,0.5033833101391793,0.5054657161235809,0.14327013605209196,0.16993282936513424,0.06971034847199917,13.130505504167182
R2AgAYViA-Q,train,Dataset_Shard_0200000_0299999,10,50,0.5479202133417129,0.5292845070362091,0.1303804312412267,0.13832402653992176,0.04801086438819766,13.701008364321522
R8C5qDxBYj0,train,Dataset_Shard_0200000_0299999,10,50,0.5990452098846436,0.6281429827213287,0.1787666672506496,0.10196648415178061,0.02838641133159399,16.81396381329985
ROt4Y-lkzD8,train,Dataset_Shard_0200000_0299999,10,50,0.7314385735988617,0.7567328214645386,0.12153137482407443,0.09830879043787717,0.031537094307132064,16.2225161339074
RUu5-e13gZw,train,Dataset_Shard_0200000_0299999,10,50,0.3692537820339203,0.2768819183111191,0.2530226481692256,0.20085173454135657,0.0906596909055952,11.818075704050393
RWeESNvnYQs,train,Dataset_Shard_0200000_0299999,10,50,0.6911667633056641,0.7554911077022552,0.13335814281460365,0.09626493848860264,0.030599240260198713,16.572963497495238
RXnWs2i_f2w,train,Dataset_Shard_0200000_0299999,10,50,0.5963500374555588,0.5741496682167053,0.1917804892490549,0.10978856924921274,0.032140350388363007,16.262631926752263
RjAhTdGaZpw,train,Dataset_Shard_0200000_0299999,10,50,0.7328270003199577,0.7569293677806854,0.11781086674591222,0.07841481473296881,0.01870105938054621,18.830786909881986
RrCuR6tPFxI,train,Dataset_Shard_0200000_0299999,10,50,0.66733911216259,0.698143482208252,0.1265514783982612,0.07976370520889758,0.024477339521981775,17.41598124742892
S9MeH6oej30,train,Dataset_Shard_0200000_0299999,10,50,0.6908667081594467,0.7227440178394318,0.11626426689320626,0.11132237710058689,0.04467018138617277,14.09845321512056
SJcqdf3mIc8,train,Dataset_Shard_0200000_0299999,10,50,0.9165870594978333,0.9689105451107025,0.1129533947235374,0.04495883245952428,0.013933022159326356,26.00213960776044
SWqtN9u71FI,train,Dataset_Shard_0200000_0299999,10,50,0.494723402261734,0.47847138345241547,0.21298621860188494,0.14232986048795282,0.050399224469438196,14.364848989081166
SjbNwQc9Uko,train,Dataset_Shard_0200000_0299999,10,50,0.6935692238807678,0.7044495642185211,0.1044529237896495,0.09245176672935486,0.03320048757363111,15.718033359552248
SpUWKtLtTN8,train,Dataset_Shard_0200000_0299999,10,50,0.6561677494645118,0.7852751910686493,0.224137990973352,0.09079323781654239,0.0368453070288524,17.185334234270105
SrkeG7CkkJY,train,Dataset_Shard_0200000_0299999,10,50,0.5355579099059105,0.6109192669391632,0.1798916369687582,0.1264394825696945,0.05004192493855953,14.365328940074301
